_id,id,title,release_date,popularity,vote_average,vote_count,release_year
661ec0a882636514977a5687,869112,Somebody I Used to Know,10-02-2023,23.02,5.8,159,2023
661ec0a882636514977a5688,1268344,Bluebird in the Wind,15-04-2024,24.541,0,0,2024
661ec0a882636514977a5689,10366,Universal Soldier: The Return,05-08-1999,22.476,5.9,1223,1999
661ec0a882636514977a568a,1268523,Things You Do When Things Are Due,15-04-2024,22.79,0,0,2024
661ec0a882636514977a568b,11206,Wait Until Dark,26-10-1967,17.968,7.3,495,1967
661ec0a882636514977a568c,1852,World Trade Center,09-08-2006,19.218,6.148,1586,2006
661ec0a882636514977a568d,164457,Out of the Furnace,09-11-2013,17.72,6.57,1873,2013
661ec0a882636514977a568e,18331,The Nutty Professor,04-06-1963,20.467,6.6,392,1963
661ec0a882636514977a568f,97375,Detective Conan: The Lost Ship in the Sky,17-04-2010,20.217,7,113,2010
661ec0a882636514977a5690,10426,Friday After Next,22-11-2002,21.253,6.3,386,2002
661ec0a882636514977a5691,441701,Veronica,25-08-2017,21.252,6.213,1668,2017
661ec0a882636514977a5692,270497,When Love Is Lust,01-01-1973,21.252,4.9,18,1973
661ec0a882636514977a5693,13413,BURN·E,17-11-2008,21.248,7.5,701,2008
661ec0a882636514977a5694,134162,Doraemon: Nobita and the Kingdom of Clouds,07-03-1992,21.245,7.2,28,1992
661ec0a882636514977a5695,1129598,Prey,15-03-2024,18.649,5.1,11,2024
661ec0a882636514977a5696,22500,Gandahar,11-12-1987,19.452,7,115,1987
661ec0a882636514977a5697,729097,Young Mother 5,03-04-2020,19.526,5.5,11,2020
661ec0a882636514977a5698,9884,Collateral Damage,06-02-2002,27.203,5.8,1318,2002
661ec0a882636514977a5699,6643,The Unforgiven,06-04-1960,21.203,6.3,182,1960
661ec0a882636514977a569a,1074262,10 Days of a Bad Man,18-08-2023,21.184,6.7,89,2023
661ec0a882636514977a569b,2759,"The Adventures of Priscilla, Queen of the Desert",31-05-1994,21.183,7.3,748,1994
661ec0a882636514977a569c,592831,Megalopolis,17-05-2024,21.182,0,0,2024
661ec0a882636514977a569d,1160225,Nagumome Chaalu Le,04-08-2023,21.181,6.5,2,2023
661ec0a882636514977a569e,228970,Wild,16-01-2014,21.18,7,2382,2014
661ec0a882636514977a569f,534780,Andhadhun,05-10-2018,28.451,7.7,463,2018
661ec0a882636514977a56a0,323027,Justice League: Gods and Monsters,18-06-2015,17.948,7.1,541,2015
661ec0a882636514977a56a1,370755,Paterson,17-11-2016,16.699,7.113,1793,2016
661ec0a882636514977a56a2,138038,Girl vs. Monster,12-10-2012,18.696,6.3,261,2012
661ec0a882636514977a56a3,97614,Deadfall,08-11-2012,19.945,6,646,2012
661ec0a882636514977a56a4,397415,Vengeance: A Love Story,16-03-2017,19.195,5.5,284,2017
661ec0a882636514977a56a5,6951,Turner & Hooch,28-07-1989,23.939,6.359,1230,1989
661ec0a882636514977a56a6,541305,Kajillionaire,25-09-2020,23.453,6.275,425,2020
661ec0a882636514977a56a7,579741,Words Bubble Up Like Soda Pop,22-07-2021,23.707,7.4,264,2021
661ec0a882636514977a56a8,522212,Just Mercy,25-12-2019,20.199,7.89,2134,2019
661ec0a882636514977a56a9,39465,Godzilla vs. Mothra,12-12-1992,21.683,6.832,176,1992
661ec0a882636514977a56aa,1142615,Gabriel's Redemption: Part I,22-06-2023,17.128,6.9,71,2023
661ec0a882636514977a56ab,496331,Brahmāstra Part One: Shiva,08-09-2022,18.965,6.5,152,2022
661ec0a882636514977a56ac,77495,Sleep Tight,14-10-2011,23.435,7.087,1028,2011
661ec0a882636514977a56ad,705,All About Eve,09-11-1950,22.683,8.102,1450,1950
661ec0a882636514977a56ae,9609,Of Mice and Men,16-09-1992,25.677,7.3,600,1992
661ec0a882636514977a56af,715123,Books of Blood,07-10-2020,21.691,6.4,394,2020
661ec0a882636514977a56b0,6715,The Cure,21-04-1995,19.176,7.9,291,1995
661ec0a882636514977a56b1,9622,Beverly Hills Ninja,17-01-1997,20.926,5.6,724,1997
661ec0a882636514977a56b2,417678,"Everything, Everything",18-05-2017,22.931,7.2,3631,2017
661ec0a882636514977a56b3,828853,Jackass 4.5,20-05-2022,22.2,6.4,312,2022
661ec0a882636514977a56b4,323677,Race,19-02-2016,18.427,7.3,1492,2016
661ec0a882636514977a56b5,10794,The Party,04-04-1968,21.923,7.3,713,1968
661ec0a882636514977a56b6,1063738,White River,27-01-2023,14.085,3.6,4,2023
661ec0a882636514977a56b7,9298,Ali G Indahouse,21-03-2002,20.423,6.1,1302,2002
661ec0a882636514977a56b8,46929,Fun and Fancy Free,27-09-1947,24.417,6.341,443,1947
661ec0a882636514977a56b9,779057,The Survivalist,02-12-2021,22.797,4,62,2021
661ec0a882636514977a56ba,982271,Book Club: The Next Chapter,11-05-2023,22.472,6.4,138,2023
661ec0a882636514977a56bb,433694,Sgt. Stubby: An American Hero,13-04-2018,17.923,7.8,178,2018
661ec0a882636514977a56bc,4169,Breach,12-02-2007,15.917,6.6,552,2007
661ec0a882636514977a56bd,454293,Night School,27-09-2018,19.918,6.154,1582,2018
661ec0a882636514977a56be,432527,Padmaavat,25-01-2018,20.917,6.9,253,2018
661ec0a882636514977a56bf,399796,Life of the Party,10-05-2018,19.668,6.1,956,2018
661ec0a882636514977a56c0,429892,Erotic Tutoring,20-12-2016,20.979,5.9,10,2016
661ec0a882636514977a56c1,86828,Absolutely Anything,26-06-2015,25.164,5.9,1374,2015
661ec0a882636514977a56c2,312526,Alien Outpost,19-09-2014,20.878,5.2,221,2014
661ec0a882636514977a56c3,34179,14 Blades,04-02-2010,20.877,6.314,188,2010
661ec0a882636514977a56c4,11892,Murder by Numbers,19-04-2002,20.877,6.1,971,2002
661ec0a882636514977a56c5,222461,Wer,16-11-2013,20.875,6.4,389,2013
661ec0a882636514977a56c6,11812,The Sweetest Thing,12-04-2002,20.875,5.54,1033,2002
661ec0a882636514977a56c7,64348,Robotrix,31-05-1991,20.961,5.8,27,1991
661ec0a882636514977a56c8,2291,Jacob's Ladder,02-11-1990,24.401,7.356,1536,1990
661ec0a882636514977a56c9,472451,Boy Erased,24-09-2018,16.658,7.03,1332,2018
661ec0a882636514977a56ca,1015936,Feed,28-10-2022,17.855,5.844,64,2022
661ec0a882636514977a56cb,263132,Naked Ambition 3D,25-03-2014,21.514,5.1,37,2014
661ec0a882636514977a56cc,10423,Dragon: The Bruce Lee Story,07-05-1993,21.646,6.9,696,1993
661ec0a882636514977a56cd,15019,I Could Never Be Your Woman,11-05-2007,19.148,5.9,400,2007
661ec0a882636514977a56ce,47707,Golden Balls,24-09-1993,17.076,5.5,81,1993
661ec0a882636514977a56cf,4593,The Discreet Charm of the Bourgeoisie,15-09-1972,24.396,7.5,744,1972
661ec0a882636514977a56d0,12403,A Perfect Getaway,08-06-2009,29.357,6.3,1195,2009
661ec0a882636514977a56d1,706503,Lost Bullet,19-06-2020,20.776,6.6,759,2020
661ec0a882636514977a56d2,68818,Blackthorn,01-07-2011,20.775,6.6,241,2011
661ec0a882636514977a56d3,452558,Paradox,25-08-2017,20.77,6.6,166,2017
661ec0a882636514977a56d4,394723,The Red Thread,19-05-2016,20.77,6.7,169,2016
661ec0a882636514977a56d5,26325,Tarzan the Ape Man,07-08-1981,20.77,4.1,91,1981
661ec0a882636514977a56d6,24438,Did You Hear About the Morgans?,17-12-2009,19.636,5.4,933,2009
661ec0a882636514977a56d7,26842,The Message,09-03-1976,18.133,7.3,329,1976
661ec0a882636514977a56d8,20789,The Flyboys,15-08-2008,19.135,7.5,146,2008
661ec0a882636514977a56d9,19084,Johnson Family Vacation,07-04-2004,17.633,5.5,174,2004
661ec0a882636514977a56da,525460,Welcome Home,16-11-2018,20.89,5.293,319,2018
661ec0a882636514977a56db,13498,Man of the House,25-02-2005,20.698,5.8,443,2005
661ec0a882636514977a56dc,14283,The Red Violin,10-09-1998,20.697,7.4,393,1998
661ec0a882636514977a56dd,70435,Haywire,01-11-2011,20.693,5.7,1307,2011
661ec0a882636514977a56de,383045,Toxic Desire: Addiction,25-09-2014,20.692,5.5,7,2014
661ec0a882636514977a56df,20123,Time of the Gypsies,21-12-1988,20.69,7.7,349,1988
661ec0a882636514977a56e0,107257,A Perfect Ending,01-06-2012,19.875,6.1,114,2012
661ec0a882636514977a56e1,823766,The Wonder,02-11-2022,15.158,6.616,739,2022
661ec0a882636514977a56e2,227257,Monster High: Fright On!,31-10-2011,16.105,6.4,41,2011
661ec0a882636514977a56e3,16187,Buzz Lightyear of Star Command: The Adventure Begins,08-08-2000,23.873,6.4,316,2000
661ec0a882636514977a56e4,98613,Doraemon: Nobita and the Windmasters,08-03-2003,19.343,7.3,49,2003
661ec0a882636514977a56e5,200,Star Trek: Insurrection,11-12-1998,20.638,6.4,1142,1998
661ec0a882636514977a56e6,2122,The Whole Ten Yards,07-04-2004,20.637,5.7,909,2004
661ec0a882636514977a56e7,445954,Acts of Vengeance,27-10-2017,20.635,5.9,538,2017
661ec0a882636514977a56e8,9932,Analyze That,06-12-2002,20.635,5.8,1170,2002
661ec0a882636514977a56e9,9922,The Postman,25-12-1997,20.634,6.2,1009,1997
661ec0a882636514977a56ea,9030,The Eye,01-02-2008,20.599,5.8,991,2008
661ec0a882636514977a56eb,10451,Eat Drink Man Woman,03-08-1994,20.598,7.5,312,1994
661ec0a882636514977a56ec,501841,A Journal for Jordan,22-12-2021,20.595,7,104,2021
661ec0a882636514977a56ed,19542,The Red Shoes,06-09-1948,20.595,8,609,1948
661ec0a882636514977a56ee,829410,Sick,11-09-2022,20.591,6.2,222,2022
661ec0a882636514977a56ef,1492,1492: Conquest of Paradise,09-10-1992,20.559,6.235,780,1992
661ec0a882636514977a56f0,1160003,Night of the Hunted,12-10-2023,20.558,6.4,56,2023
661ec0a882636514977a56f1,443700,Altitude,14-04-2017,20.558,4.8,130,2017
661ec0a882636514977a56f2,793723,Sentinelle,05-03-2021,20.557,5.9,566,2021
661ec0a882636514977a56f3,82390,The Paperboy,14-09-2012,20.555,5.6,710,2012
661ec0a882636514977a56f4,473072,2036: Nexus Dawn,30-08-2017,15.611,6.9,346,2017
661ec0a882636514977a56f5,14462,The Manchurian Candidate,30-07-2004,19.355,6.5,1461,2004
661ec0a882636514977a56f6,572164,EXIT,31-07-2019,15.364,7.6,231,2019
661ec0a882636514977a56f7,4960,"Synecdoche, New York",24-10-2008,18.856,7.565,1350,2008
661ec0a882636514977a56f8,885683,White Sky,19-10-2021,20.523,3,5,2021
661ec0a882636514977a56f9,1694,Re-Animator,18-10-1985,19.35,7.055,1377,1985
661ec0a882636514977a56fa,1270702,Ain't Got Time to Die,14-04-2024,13.752,0,0,2024
661ec0a882636514977a56fb,274181,Countdown to Eternity,01-01-1999,28.93,10,1,1999
661ec0a882636514977a56fc,446829,Max 2: White House Hero,05-05-2017,16.595,7,83,2017
661ec0a882636514977a56fd,9701,North Country,12-02-2005,16.1,7.218,598,2005
661ec0a882636514977a56fe,507732,The Testament of Sister New Devil: Departures,27-01-2018,17.032,7.9,31,2018
661ec0a882636514977a56ff,446791,All the Money in the World,21-12-2017,19.101,6.478,2187,2017
661ec0a882636514977a5700,25565,Transformers: Beginnings,16-10-2007,21.847,6.9,259,2007
661ec0a882636514977a5701,15037,Can't Hardly Wait,12-06-1998,22.096,6.2,498,1998
661ec0a882636514977a5702,35056,Date Night,08-04-2010,20.096,6.1,2728,2010
661ec0a882636514977a5703,2292,Clerks,19-10-1994,20.409,7.416,2375,1994
661ec0a882636514977a5704,770906,Salaar: Part 1 - Ceasefire,21-12-2023,20.406,6.6,55,2023
661ec0a882636514977a5705,353595,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,25-08-2015,20.406,6.8,118,2015
661ec0a882636514977a5706,11223,Coma,06-01-1978,20.406,6.7,383,1978
661ec0a882636514977a5707,11176,The Muppet Movie,22-06-1979,20.403,7.1,559,1979
661ec0a882636514977a5708,673121,Wolf,03-12-2021,20.38,5.2,69,2021
661ec0a882636514977a5709,527,Once Were Warriors,02-09-1994,20.379,7.4,396,1994
661ec0a882636514977a570a,11450,Quiz Show,25-08-1994,20.373,7.3,848,1994
661ec0a882636514977a570b,644083,Twist,22-01-2021,20.37,5.9,175,2021
661ec0a882636514977a570c,620249,The Legend of Hei,27-08-2019,20.366,8.4,335,2019
661ec0a882636514977a570d,63481,Femmes Fatales,11-02-1976,20.332,6.173,107,1976
661ec0a882636514977a570e,14609,Ultimate Avengers: The Movie,21-02-2006,20.331,6.8,333,2006
661ec0a882636514977a570f,16633,Somewhere in Time,02-10-1980,20.33,7.5,535,1980
661ec0a882636514977a5710,457136,Mary Queen of Scots,07-12-2018,20.329,6.6,1716,2018
661ec0a882636514977a5711,74523,Born to Race,19-03-2011,20.328,6.9,197,2011
661ec0a882636514977a5712,209244,Are You Here,07-09-2013,20.048,5.2,255,2013
661ec0a882636514977a5713,208134,Jackass Presents: Bad Grandpa,22-10-2013,21.57,6.121,1512,2013
661ec0a882636514977a5714,269495,No Thank You,10-01-2014,20.438,4.8,10,2014
661ec0a882636514977a5715,46304,Fate/stay night: Unlimited Blade Works,17-12-2010,20.436,7,72,2010
661ec0a882636514977a5716,354859,The Promise,02-12-2016,16.071,6.9,449,2016
661ec0a882636514977a5717,1024127,King of Killers,01-09-2023,17.903,6.6,108,2023
661ec0a882636514977a5718,507441,Sea Fever,12-06-2020,15.081,6.3,450,2020
661ec0a882636514977a5719,833097,Falling for Christmas,10-11-2022,23.354,6.2,711,2022
661ec0a882636514977a571a,1209288,Justice League: Crisis on Infinite Earths Part Two,22-04-2024,23.646,0,0,2024
661ec0a882636514977a571b,830721,The Miracle Club,14-07-2023,14.986,5.8,45,2023
661ec0a882636514977a571c,892,Delicatessen,17-04-1991,20.238,7.3,1362,1991
661ec0a882636514977a571d,276905,Norm of the North,14-01-2016,20.234,4.7,327,2016
661ec0a882636514977a571e,10142,Casualties of War,18-08-1989,20.231,7.1,836,1989
661ec0a882636514977a571f,3060,The Big Parade,05-11-1925,20.229,7.6,101,1925
661ec0a882636514977a5720,21115,Fighter in the Wind,12-08-2004,20.228,7.1,159,2004
661ec0a882636514977a5721,42726,A Man and a Woman,27-05-1966,12.228,7.3,246,1966
661ec0a882636514977a5722,2134,The Time Machine,25-05-1960,22.058,7.357,779,1960
661ec0a882636514977a5723,20523,Animal Crossing: The Movie,16-12-2006,15.799,6.72,59,2006
661ec0a882636514977a5724,1019105,The Paloni Show! Halloween Special!,17-10-2022,16.461,6.1,29,2022
661ec0a882636514977a5725,10234,Funny Games,11-09-1997,17.307,7.3,1719,1997
661ec0a882636514977a5726,814829,Evil Stepmom,28-05-2021,20.169,5.8,4,2021
661ec0a882636514977a5727,12129,Herbie Goes Bananas,25-06-1980,20.166,5.2,215,1980
661ec0a882636514977a5728,955991,The Offering,23-09-2022,20.161,5.9,281,2022
661ec0a882636514977a5729,35558,Starstruck,14-02-2010,20.161,7,1154,2010
661ec0a882636514977a572a,736074,"Batman: The Long Halloween, Part Two",26-07-2021,20.16,7.4,480,2021
661ec0a882636514977a572b,1086591,Rascal Does Not Dream of a Knapsack Kid,01-12-2023,20.137,7.3,3,2023
661ec0a882636514977a572c,831405,Injustice,09-10-2021,20.136,7.4,748,2021
661ec0a882636514977a572d,399897,Siren XXX: Magical Pleasure,13-08-2010,20.135,5.5,17,2010
661ec0a882636514977a572e,15602,Grumpier Old Men,22-12-1995,20.134,6.5,356,1995
661ec0a882636514977a572f,10720,Down with Love,08-05-2003,20.134,6.1,681,2003
661ec0a882636514977a5730,3019,Dr. Jekyll and Mr. Hyde,24-12-1931,20.104,7.256,258,1931
661ec0a882636514977a5731,464504,A Madea Family Funeral,01-03-2019,20.102,5.9,476,2019
661ec0a882636514977a5732,17917,Oliver!,26-09-1968,20.099,7,399,1968
661ec0a882636514977a5733,35169,Furry Vengeance,30-04-2010,20.098,5,572,2010
661ec0a882636514977a5734,35056,Date Night,08-04-2010,20.096,6.1,2728,2010
661ec0a882636514977a5735,523936,Meander,01-07-2021,18.553,6,381,2021
661ec0a882636514977a5736,26275,Kamikaze Girls,29-05-2004,16.286,7,178,2004
661ec0a882636514977a5737,292280,The Bye Bye Man,12-01-2017,23.041,5.2,1184,2017
661ec0a882636514977a5738,1003580,Legion of Super-Heroes,07-02-2023,18.579,6.5,162,2023
661ec0a882636514977a5739,618355,Superman: Red Son,24-02-2020,18.797,7.144,786,2020
661ec0a882636514977a573a,4441,Candy,25-05-2006,20.052,7.1,579,2006
661ec0a882636514977a573b,50507,Crazy Safari,05-07-1991,20.05,4.9,45,1991
661ec0a882636514977a573c,209244,Are You Here,07-09-2013,20.048,5.2,255,2013
661ec0a882636514977a573d,225728,Macbeth,22-09-2015,20.046,6.465,1401,2015
661ec0a882636514977a573e,17277,The Fall of the Roman Empire,24-03-1964,20.045,6.5,179,1964
661ec0a882636514977a573f,10243,The Flight of the Phoenix,15-12-1965,16.776,7.2,304,1965
661ec0a882636514977a5740,38073,Going the Distance,27-08-2010,22.026,6.1,700,2010
661ec0a882636514977a5741,10074,Hot Rod,03-08-2007,19.776,6.4,926,2007
661ec0a882636514977a5742,458302,"Remi, Nobody's Boy",12-12-2018,19.532,7.9,403,2018
661ec0a882636514977a5743,291270,Anomalisa,30-12-2015,15.528,7.1,1635,2015
661ec0a882636514977a5744,2984,A Countess from Hong Kong,05-01-1967,20.082,6.1,158,1967
661ec0a882636514977a5745,580532,Crisis,26-02-2021,20.081,6.3,307,2021
661ec0a882636514977a5746,15766,"Ghidorah, the Three-Headed Monster",20-12-1964,20.08,7.069,225,1964
661ec0a882636514977a5747,50476,Untold Scandal,02-10-2003,20.079,6.5,53,2003
661ec0a882636514977a5748,109298,The Big Bad Wolf,14-04-1934,20.076,6.5,107,1934
661ec0a882636514977a5749,345330,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,02-06-2012,19.96,5.2,9,2012
661ec0a882636514977a574a,283235,99 Homes,25-09-2015,19.958,6.763,713,2015
661ec0a882636514977a574b,14139,Timecrimes,05-10-2007,19.956,7.006,1191,2007
661ec0a882636514977a574c,451156,Infidelity in Suburbia,25-02-2017,19.954,6.291,141,2017
661ec0a882636514977a574d,21647,Sex Is Zero 2,12-12-2007,19.952,5.9,42,2007
661ec0a882636514977a574e,460885,Mandy,13-09-2018,18.267,6.201,1799,2018
661ec0a882636514977a574f,284276,Cake,07-09-2014,23.469,6.3,866,2014
661ec0a882636514977a5750,19503,God of Gamblers' Return,24-12-1994,19.259,6.7,127,1994
661ec0a882636514977a5751,504891,Secret Love: My Friend's Mom,28-02-2018,19.516,0,0,2018
661ec0a882636514977a5752,411741,Ingrid Goes West,11-08-2017,17.266,6.441,917,2017
661ec0a882636514977a5753,895959,Float,09-02-2024,16.709,6.636,22,2024
661ec0a882636514977a5754,11702,The Replacement Killers,06-02-1998,19.006,6.2,476,1998
661ec0a882636514977a5755,628917,An American Pickle,26-07-2020,22.518,5.7,434,2020
661ec0a882636514977a5756,24748,Hud,28-05-1963,19.756,7.2,285,1963
661ec0a882636514977a5757,866,Finding Neverland,17-10-2004,28.041,7.3,3443,2004
661ec0a882636514977a5758,9819,Marvin's Room,18-12-1996,16.75,6.72,567,1996
661ec0a882636514977a5759,23410,The Thaw,30-08-2009,20.252,5.7,292,2009
661ec0a882636514977a575a,290729,Sniper: Legacy,30-09-2014,20.152,5.9,224,2014
661ec0a882636514977a575b,10606,The Philadelphia Experiment,03-08-1984,14.749,6.1,357,1984
661ec0a882636514977a575c,326423,Barbershop: The Next Cut,15-04-2016,17.004,6.3,436,2016
661ec0a882636514977a575d,1171989,The Devil on Trial,17-10-2023,18.58,5.811,66,2023
661ec0a882636514977a575e,19185,Night of the Living Dead,19-10-1990,20.743,6.9,791,1990
661ec0a882636514977a575f,253344,Some Kind of Beautiful,16-07-2015,18.998,5.646,554,2015
661ec0a882636514977a5760,10491,Enigma,22-01-2001,18.744,6.4,273,2001
661ec0a882636514977a5761,14522,Black Beauty,29-07-1994,17.993,6.7,325,1994
661ec0a882636514977a5762,53168,King of Comedy,08-02-1999,18.99,7.3,158,1999
661ec0a882636514977a5763,9589,Christiane F.,02-04-1981,18.238,7.325,1260,1981
661ec0a882636514977a5764,994,Straw Dogs,25-11-1971,25.488,7.2,889,1971
661ec0a882636514977a5765,892,Delicatessen,17-04-1991,20.238,7.3,1362,1991
661ec0a882636514977a5766,50647,Wanderlust,23-02-2012,17.241,5.5,1203,2012
661ec0a882636514977a5767,15383,Army of Shadows,10-09-1969,18.985,8,586,1969
661ec0a882636514977a5768,10333,The Prince of Tides,25-12-1991,17.733,6.6,257,1991
661ec0a882636514977a5769,492336,Deep Blue Sea 2,17-04-2018,27.741,5.1,503,2018
661ec0a882636514977a576a,23966,Deadgirl,06-09-2008,23.235,5.3,325,2008
661ec0a882636514977a576b,16938,Black Christmas,11-10-1974,17.983,6.925,738,1974
661ec0a882636514977a576c,9592,Open Water 2 : Adrift,10-07-2006,19.735,5.5,652,2006
661ec0a882636514977a576d,9091,Sudden Death,27-10-1995,19.733,6,677,1995
661ec0a882636514977a576e,13995,Captain America,14-12-1990,19.731,4.5,392,1990
661ec0a882636514977a576f,12146,The Missing,26-11-2003,19.728,6.3,581,2003
661ec0a882636514977a5770,2575,The Tailor of Panama,30-03-2001,19.727,6,452,2001
661ec0a882636514977a5771,583132,Sadako,24-05-2019,23.732,5.9,107,2019
661ec0a882636514977a5773,375355,Don't Hang Up,22-10-2016,18.728,6.2,495,2016
661ec0a882636514977a5774,14621,Lean On Me,03-03-1989,21.222,7.3,289,1989
661ec0a882636514977a5775,740925,No One Gets Out Alive,29-09-2021,16.492,5.9,604,2021
661ec0a882636514977a5776,970348,The Old Oak,29-09-2023,17.817,7.291,201,2023
661ec0a882636514977a5777,11091,Riding in Cars with Boys,19-10-2001,22.469,6.8,426,2001
661ec0a882636514977a5778,70436,The Raven,09-03-2012,19.471,6.28,1282,2012
661ec0a882636514977a5779,652783,Sheep Without a Shepherd,13-12-2019,14.198,7.7,74,2019
661ec0a882636514977a577a,8583,Dangerous Beauty,20-02-1998,22.718,7.1,254,1998
661ec0a882636514977a577b,983793,Mojave Diamonds,24-08-2023,16.847,4.7,10,2023
661ec0a882636514977a577c,800787,A Good Person,23-03-2023,18.262,7.1,269,2023
661ec0a882636514977a577d,14844,Chasing Liberty,09-01-2004,16.964,6.2,592,2004
661ec0a882636514977a577e,724989,Hard Kill,23-10-2020,23.227,5.1,486,2020
661ec0a882636514977a577f,44639,Inside Job,08-10-2010,18.466,7.695,894,2010
661ec0a882636514977a5780,879672,Flee the Light,15-02-2022,15.042,2,2,2022
661ec0a882636514977a5781,790459,Fingernails,27-10-2023,22.572,5.9,130,2023
661ec0a882636514977a5782,445030,No Game No Life: Zero,15-07-2017,18.715,7.8,367,2017
661ec0a882636514977a5783,9989,Antitrust,11-01-2001,16.709,6,496,2001
661ec0a882636514977a5784,777847,If You Were the Last,08-02-2024,18.648,5.4,5,2024
661ec0a882636514977a5785,672647,The Map of Tiny Perfect Things,12-02-2021,21.22,7.1,710,2021
661ec0a882636514977a5786,458131,The Best of Enemies,05-04-2019,16.212,7.4,398,2019
661ec0a882636514977a5787,407445,Breathe,13-10-2017,27.563,7.5,716,2017
661ec0a882636514977a5788,145220,Muppets Most Wanted,20-03-2014,18.207,6.3,779,2014
661ec0a882636514977a5789,283235,99 Homes,25-09-2015,19.958,6.8,713,2015
661ec0a882636514977a578a,652575,Young Sister-in-Law 5,20-11-2019,19.541,6.2,10,2019
661ec0a882636514977a578b,982186,Our Tiny Little Wedding,26-04-2023,19.536,4.3,77,2023
661ec0a882636514977a578c,458302,"Remi, Nobody's Boy",12-12-2018,19.532,7.9,403,2018
661ec0a882636514977a578d,11085,Mutiny on the Bounty,08-11-1962,19.532,7,285,1962
661ec0a882636514977a578e,14372,Leviathan,17-03-1989,19.53,5.9,468,1989
661ec0a882636514977a578f,780,The Passion of Joan of Arc,21-04-1928,19.498,7.994,872,1928
661ec0a882636514977a5790,449459,The Vanishing,04-01-2019,19.497,5.7,681,2019
661ec0a882636514977a5791,37056,Letters to Juliet,13-05-2010,19.496,6.994,2808,2010
661ec0a882636514977a5792,842934,Poker Face,16-11-2022,19.495,5.536,264,2022
661ec0a882636514977a5793,724108,R-Rated Idol Seung-ha's Fancy Walk,01-07-2020,19.494,7.5,14,2020
661ec0a882636514977a5794,14245,Sniper 2,28-12-2002,13.944,5.4,135,2002
661ec0a882636514977a5795,303146,Village of Doom,15-01-1983,18.463,7.1,9,1983
661ec0a882636514977a5796,147576,Doraemon: Nobita and the Castle of the Undersea Devil,12-03-1983,18.033,7.4,28,1983
661ec0a882636514977a5797,34803,Death at a Funeral,15-04-2010,18.194,5.8,930,2010
661ec0a882636514977a5798,11694,Cat Ballou,24-06-1965,27.461,6.4,226,1965
661ec0a882636514977a5799,1145851,The Boogeyman: The Origin of the Myth,11-08-2023,19.507,6,58,2023
661ec0a882636514977a579a,25673,A Place in the Sun,12-06-1951,26.44,7.3,355,1951
661ec0a882636514977a579b,9763,Goal!,29-09-2005,16.94,6.7,1065,2005
661ec0a882636514977a579c,15138,Little Monsters,25-08-1989,25.438,5.9,190,1989
661ec0a882636514977a579d,452557,Wolf Warrior 2,27-07-2017,23.945,6.6,259,2017
661ec0a882636514977a579e,960875,The Chalk Line,09-09-2022,19.409,6.4,297,2022
661ec0a882636514977a579f,65291,Green Lantern: Emerald Knights,09-04-2011,19.408,6.7,473,2011
661ec0a882636514977a57a0,18392,Embrace of the Vampire,30-05-1995,19.407,4.8,127,1995
661ec0a882636514977a57a1,18276,Hoot,03-11-2006,19.406,5.6,118,2006
661ec0a882636514977a57a2,492258,Cocaine Godmother,12-11-2017,19.405,6.5,62,2017
661ec0a882636514977a57a3,453201,The 15:17 to Paris,07-02-2018,20.687,5.4,1551,2018
661ec0a882636514977a57a4,20539,The Crucible,27-11-1996,17.93,6.6,472,1996
661ec0a882636514977a57a5,36599,Prom Night,18-07-1980,21.43,5.7,397,1980
661ec0a882636514977a57a6,1069945,Manjummel Boys,22-02-2024,20.504,7.9,7,2024
661ec0a882636514977a57a7,419704,Ad Astra,17-09-2019,21.595,6.103,6361,2019
661ec0a882636514977a57a8,55420,Another Earth,22-07-2011,20.674,6.701,1556,2011
661ec0a882636514977a57a9,14819,Heavyweights,17-02-1995,17.921,6.1,358,1995
661ec0a882636514977a57aa,10351,Wishmaster,19-09-1997,24.922,6,543,1997
661ec0a882636514977a57ab,682254,Scooby-Doo! The Sword and the Scoob,24-02-2021,19.937,7.7,180,2021
661ec0a882636514977a57ac,1174725,Race to the Summit,04-10-2023,16.641,7,54,2023
661ec0a882636514977a57ad,6589,Underdog,03-08-2007,24.669,5.4,650,2007
661ec0a882636514977a57ae,359242,Weekend in Lecco,01-03-1999,20.627,4.7,7,1999
661ec0a882636514977a57af,15860,Dragon Tiger Gate,27-07-2006,19.418,6.6,185,2006
661ec0a882636514977a57b0,11071,Them!,16-06-1954,21.667,6.827,392,1954
661ec0a882636514977a57b1,925293,Dwelling by the West Lake,03-04-2024,16.715,6,1,2024
661ec0a882636514977a57b2,703134,Infamous,12-06-2020,19.275,5.8,171,2020
661ec0a882636514977a57b3,168903,Barbie in the Pink Shoes,14-02-2013,19.275,6.8,349,2013
661ec0a882636514977a57b4,11862,Father of the Bride Part II,08-12-1995,19.275,6.3,701,1995
661ec0a882636514977a57b5,7092,Van Helsing: The London Assignment,11-05-2004,19.274,6.2,144,2004
661ec0a882636514977a57b6,936059,The Naughty Nine,22-11-2023,19.272,6.2,54,2023
661ec0a882636514977a57b7,152742,The Best Offer,01-01-2013,21.911,7.83,2745,2013
661ec0a882636514977a57b8,250066,American Heist,11-09-2014,15.411,4.8,331,2014
